order_id,order_date,customer_id,customer_type,product_category,product_name,unit_price,quantity,total_amount,prefecture,payment_method
K001984,2024-06-24,C0029,法人,文具,クリアファイル（20枚）,1844,4,7377,東京,請求書払い
K002487,2024-06-24,C0231,法人,OA用品,電卓,1140,5,5702,東京,請求書払い
K001546,2024-06-24,C0079,個人,文具,クリアファイル（20枚）,820,7,5739,東京,請求書払い
K003052,2024-06-24,C0010,法人,食品飲料,個包装菓子アソート,1006,4,4022,東京,クレジットカード
K003828,2024-06-24,C0227,法人,OA用品,LANケーブル（5m）,720,5,3599,福岡,請求書払い
K003317,2024-06-24,C0021,個人,オフィス家具,パーテーション,552,7,3866,愛知,請求書払い
K004761,2024-06-24,C0006,個人,文具,付箋セット,1836,12,22037,福岡,クレジットカード
K004476,2024-06-24,C0052,法人,文具,クリアファイル（20枚）,1242,2,2483,東京,銀行振込
K000624,2024-06-24,C0138,法人,OA用品,コピー用紙（A4・500枚）,590,4,2362,東京,請求書払い
K001688,2024-06-25,C0086,個人,OA用品,USBメモリ32GB,987,3,2960,東京,クレジットカード
K001525,2024-06-25,C0242,個人,OA用品,コピー用紙（A4・500枚）,2426,3,7278,大阪,クレジットカード
K002364,2024-06-25,C0292,法人,生活用品,ゴミ袋（90L・50枚）,660,4,2641,大阪,請求書払い
K003278,2024-06-25,C0015,個人,OA用品,コピー用紙（A4・500枚）,1587,3,4760,愛知,クレジットカード
K002052,2024-06-25,C0033,法人,文具,クリアファイル（20枚）,1215,15,18219,東京,請求書払い
K004613,2024-06-25,C0056,個人,文具,クリアファイル（20枚）,1263,4,5050,神奈川,クレジットカード
K001355,2024-06-25,C0139,法人,文具,ノート（A4・5冊）,1042,4,4167,大阪,銀行振込
K000922,2024-06-25,C0172,個人,食品飲料,緑茶ペット（24本）,1575,2,3150,東京,クレジットカード
K002413,2024-06-25,C0140,法人,OA用品,トナーカートリッジ,1967,2,3935,神奈川,銀行振込
K003647,2024-06-25,C0017,法人,OA用品,トナーカートリッジ,1322,10,13222,東京,クレジットカード
K003636,2024-06-25,C0066,法人,文具,ボールペン（10本）,829,4,3318,大阪,請求書払い
K003595,2024-06-26,C0250,個人,OA用品,コピー用紙（A4・500枚）,1511,3,4534,大阪,クレジットカード
K003558,2024-06-26,C0276,個人,OA用品,コピー用紙（A4・500枚）,2057,3,6172,東京,代金引換
K002459,2024-06-26,C0225,法人,オフィス家具,会議用テーブル,1197,4,4786,神奈川,請求書払い
K004416,2024-06-26,C0188,法人,生活用品,ゴミ袋（90L・50枚）,1171,2,2342,東京,請求書払い
K003578,2024-06-26,C0131,法人,オフィス家具,書庫（スチール）,1459,7,10214,大阪,請求書払い
K001758,2024-06-26,C0129,個人,文具,修正テープ,1136,6,6813,東京,クレジットカード
K002273,2024-06-26,C0205,個人,オフィス家具,パーテーション,1040,7,7282,東京,代金引換
K001433,2024-06-26,C0261,個人,文具,修正テープ,1350,8,10799,東京,クレジットカード
K003479,2024-06-26,C0280,法人,OA用品,コピー用紙（A4・500枚）,1132,2,2264,東京,クレジットカード
K002010,2024-06-26,C0073,個人,OA用品,トナーカートリッジ,1857,1,1857,東京,クレジットカード
K001010,2024-06-26,,法人,生活用品,ハンドソープ詰替,652,7,4563,東京,銀行振込
K004497,2024-06-26,C0120,個人,食品飲料,個包装菓子アソート,1766,4,7065,神奈川,代金引換
K001764,2024-06-26,C0024,個人,生活用品,ハンドソープ詰替,622,4,2489,大阪,クレジットカード
K000154,2024-06-26,C0280,法人,文具,クリアファイル（20枚）,979,4,3915,東京,銀行振込
K004935,2024-06-26,C0093,個人,文具,ノート（A4・5冊）,2791,1,2791,埼玉,クレジットカード
K001205,2024-06-26,C0205,個人,食品飲料,スティックスープ,997,4,3987,大阪,代金引換
K002546,2024-06-26,C0096,法人,文具,修正テープ,957,13,12439,福岡,請求書払い
K003995,2024-06-27,C0045,個人,文具,クリアファイル（20枚）,723,6,4337,東京,代金引換
K003166,2024-06-27,C0089,個人,OA用品,LANケーブル（5m）,1227,5,6134,大阪,代金引換
K002496,2024-06-27,C0135,個人,生活用品,ウェットティッシュ,5234,6,31406,大阪,代金引換
K003580,2024-06-27,C0029,法人,食品飲料,緑茶ペット（24本）,2995,10,29955,大阪,請求書払い
K002689,2024-06-27,C0056,個人,OA用品,LANケーブル（5m）,695,4,2778,東京,代金引換
K000234,2024-06-27,C0181,個人,文具,ボールペン（10本）,914,12,10973,東京,クレジットカード
K000456,2024-06-27,C0129,個人,文具,付箋セット,1409,3,4227,愛知,クレジットカード
K003765,2024-06-27,C0287,法人,OA用品,電卓,1068,1,1068,愛知,請求書払い
K001258,2024-06-27,C0238,法人,OA用品,トナーカートリッジ,1419,5,7097,愛知,請求書払い
K000341,2024-06-27,C0092,法人,OA用品,USBメモリ32GB,1137,7,7957,東京,請求書払い
K001374,2024-06-27,C0188,法人,生活用品,ウェットティッシュ,2140,2,4280,北海道,銀行振込
K000583,2024-06-27,C0218,個人,生活用品,ゴミ袋（90L・50枚）,1037,10,10366,埼玉,請求書払い
K000579,2024-06-27,C0173,法人,OA用品,トナーカートリッジ,1470,4,5881,東京,クレジットカード
K004789,2024-06-28,C0246,法人,生活用品,ウェットティッシュ,1147,8,9174,北海道,請求書払い
K000986,2024-06-28,C0255,法人,OA用品,電卓,1267,15,19008,大阪,銀行振込
K002149,2024-06-28,C0215,法人,文具,ノート（A4・5冊）,1000,11,11001,神奈川,請求書払い
K001138,2024-06-28,C0166,法人,OA用品,LANケーブル（5m）,965,5,4824,神奈川,請求書払い
K000424,2024-06-28,C0158,法人,OA用品,LANケーブル（5m）,1122,2,2244,東京,銀行振込
K002313,2024-06-28,C0084,法人,食品飲料,ドリップコーヒー（50杯）,3444,8,27551,大阪,請求書払い
K002629,2024-06-28,C0023,法人,文具,クリアファイル（20枚）,466,4,1863,東京,銀行振込
K000042,2024-06-28,C0257,法人,生活用品,トイレットペーパー（12ロール）,360,5,1798,大阪,請求書払い
K000096,2024-06-28,C0070,法人,生活用品,トイレットペーパー（12ロール）,1106,1,1106,埼玉,銀行振込
K001132,2024-06-29,C0160,法人,OA用品,電卓,1461,2,2923,東京,銀行振込
K002598,2024-06-29,C0282,個人,OA用品,電卓,1102,2,2203,北海道,クレジットカード
K000979,2024-06-29,C0106,個人,文具,クリアファイル（20枚）,2516,2,5032,東京,クレジットカード
K001988,2024-06-29,C0295,法人,食品飲料,緑茶ペット（24本）,989,11,10880,福岡,請求書払い
K004505,2024-06-29,C0211,法人,OA用品,トナーカートリッジ,694,2,1387,東京,請求書払い
K001584,2024-06-29,C0286,法人,OA用品,LANケーブル（5m）,1066,7,7464,東京,銀行振込
K002970,2024-06-29,C0121,個人,OA用品,LANケーブル（5m）,396,2,792,東京,クレジットカード
K001451,2024-06-30,C0156,法人,OA用品,LANケーブル（5m）,3424,10,34243,東京,銀行振込
K002086,2024-06-30,C0154,法人,生活用品,ゴミ袋（90L・50枚）,1550,2,3100,神奈川,請求書払い
K000143,2024-06-30,C0013,個人,文具,修正テープ,1774,2,3548,神奈川,代金引換
K002877,2024-06-30,C0300,法人,食品飲料,ドリップコーヒー（50杯）,951,2,1903,大阪,クレジットカード
K001664,2024-06-30,C0181,個人,文具,クリアファイル（20枚）,1898,30,56937,東京,クレジットカード
K002817,2024-07-01,C0085,法人,文具,ボールペン（10本）,361,5,1803,北海道,請求書払い
K001280,2024-07-01,C0227,法人,文具,ノート（A4・5冊）,716,2,1433,神奈川,銀行振込
K002769,2024-07-01,C0061,法人,文具,付箋セット,1745,2,3489,福岡,請求書払い
K002560,2024-07-01,C0073,個人,OA用品,トナーカートリッジ,701,4,2805,北海道,クレジットカード
K002648,2024-07-01,C0073,個人,食品飲料,ドリップコーヒー（50杯）,1585,5,7927,北海道,クレジットカード
K004218,2024-07-01,C0133,法人,文具,ノート（A4・5冊）,2419,7,16936,愛知,銀行振込
K000650,2024-07-01,C0038,法人,オフィス家具,デスクトップワゴン,680,2,1361,東京,請求書払い
K000835,2024-07-01,C0002,法人,OA用品,USBメモリ32GB,284,8,2269,神奈川,クレジットカード
K003247,2024-07-01,C0245,法人,OA用品,LANケーブル（5m）,3220,2,6439,北海道,請求書払い
K001939,2024-07-01,C0271,個人,食品飲料,スティックスープ,1102,3,3305,福岡,クレジットカード
K004628,2024-07-01,C0078,法人,OA用品,トナーカートリッジ,1623,17,27598,神奈川,請求書払い
K001330,2024-07-01,C0086,個人,文具,クリアファイル（20枚）,3494,6,20962,北海道,クレジットカード
K004193,2024-07-01,C0052,法人,文具,付箋セット,1928,8,15425,東京,請求書払い
K004112,2024-07-01,C0300,法人,OA用品,トナーカートリッジ,594,7,4156,神奈川,請求書払い
K004571,2024-07-01,C0183,法人,OA用品,電卓,378,4,1512,東京,請求書払い
K003457,2024-07-01,C0026,法人,文具,付箋セット,399,2,798,大阪,銀行振込
K000148,2024-07-02,C0229,個人,生活用品,ハンドソープ詰替,1048,2,2096,東京,クレジットカード
K002583,2024-07-02,C0026,法人,文具,クリアファイル（20枚）,611,2,1222,神奈川,請求書払い
K000849,2024-07-02,C0217,個人,食品飲料,緑茶ペット（24本）,843,2,1686,東京,クレジットカード
K003662,2024-07-02,C0262,法人,OA用品,LANケーブル（5m）,2155,14,30174,愛知,請求書払い
K000744,2024-07-02,C0271,個人,文具,付箋セット,585,5,2927,福岡,クレジットカード
K000351,2024-07-02,C0058,法人,生活用品,ウェットティッシュ,1196,5,5981,東京,請求書払い
K004830,2024-07-02,C0152,法人,生活用品,ハンドソープ詰替,1047,1,1047,北海道,請求書払い
K003881,2024-07-02,C0204,法人,オフィス家具,オフィスチェア,782,10,7825,東京,クレジットカード
K000276,2024-07-02,C0273,個人,文具,ボールペン（10本）,614,9,5529,東京,クレジットカード
K003202,2024-07-02,C0208,個人,OA用品,LANケーブル（5m）,2480,2,4961,大阪,クレジットカード
K001692,2024-07-02,C0070,法人,文具,ノート（A4・5冊）,1767,7,12366,神奈川,請求書払い
K003164,2024-07-02,C0073,個人,生活用品,ウェットティッシュ,1922,2,3845,東京,クレジットカード
K003734,2024-07-02,C0297,法人,文具,修正テープ,1526,4,6106,大阪,銀行振込
K000232,2024-07-02,C0075,法人,食品飲料,緑茶ペット（24本）,2471,2,4941,神奈川,請求書払い
K004380,2024-07-03,C0067,個人,OA用品,トナーカートリッジ,1801,4,7205,東京,クレジットカード
K002988,2024-07-03,C0062,法人,オフィス家具,会議用テーブル,563,13,7315,大阪,クレジットカード
K000609,2024-07-03,C0089,個人,オフィス家具,パーテーション,960,7,6722,埼玉,クレジットカード
K004593,2024-07-03,C0114,法人,食品飲料,ドリップコーヒー（50杯）,3211,2,6421,大阪,請求書払い
K002415,2024-07-03,C0094,個人,文具,修正テープ,851,23,19581,東京,クレジットカード
K000403,2024-07-03,C0275,法人,OA用品,コピー用紙（A4・500枚）,1988,7,13914,神奈川,銀行振込
K001704,2024-07-03,C0039,個人,生活用品,紙コップ（100個）,987,3,2960,東京,代金引換
K001873,2024-07-03,C0239,法人,生活用品,紙コップ（100個）,1001,2,2002,福岡,請求書払い
K004254,2024-07-03,C0165,個人,文具,ボールペン（10本）,1259,4,5035,東京,代金引換
K003554,2024-07-03,C0273,個人,OA用品,電卓,1455,1,1455,愛知,クレジットカード
K003196,2024-07-03,C0292,法人,オフィス家具,パーテーション,2162,8,17295,福岡,請求書払い
K000793,2024-07-03,C0024,個人,文具,修正テープ,1545,1,1545,東京,請求書払い
K002856,2024-07-03,C0268,法人,文具,修正テープ,820,4,3281,愛知,銀行振込
K002122,2024-07-03,C0028,法人,OA用品,USBメモリ32GB,886,10,8863,愛知,銀行振込
K004697,2024-07-03,C0133,法人,文具,ボールペン（10本）,1332,2,2665,東京,クレジットカード
K004698,2024-07-04,C0178,法人,OA用品,トナーカートリッジ,1321,4,5284,北海道,請求書払い
K002278,2024-07-04,C0256,法人,OA用品,トナーカートリッジ,1400,2,2800,東京,請求書払い
K001878,2024-07-04,C0012,法人,OA用品,トナーカートリッジ,1899,5,9494,東京,銀行振込
K000693,2024-07-04,C0258,個人,文具,ノート（A4・5冊）,1076,4,4305,東京,クレジットカード
K000104,2024-07-04,C0283,個人,OA用品,LANケーブル（5m）,920,21,19324,北海道,クレジットカード
K001422,2024-07-04,C0042,個人,OA用品,コピー用紙（A4・500枚）,785,2,1569,東京,クレジットカード
K004754,2024-07-04,C0102,個人,生活用品,ウェットティッシュ,1816,1,1816,大阪,クレジットカード
K003354,2024-07-04,C0300,法人,オフィス家具,デスクトップワゴン,628,7,4397,北海道,請求書払い
K001168,2024-07-04,C0069,個人,文具,クリアファイル（20枚）,755,1,755,東京,クレジットカード
K002887,2024-07-04,C0079,個人,OA用品,電卓,1640,3,4921,東京,クレジットカード
K002311,2024-07-04,C0125,法人,オフィス家具,書庫（スチール）,1015,31,31463,愛知,請求書払い
K002948,2024-07-04,C0041,個人,文具,ボールペン（10本）,2215,9,19933,神奈川,代金引換
K003262,2024-07-04,C0189,法人,文具,ノート（A4・5冊）,589,11,6477,東京,請求書払い
K002606,2024-07-05,C0189,法人,オフィス家具,オフィスチェア,1556,17,26460,東京,請求書払い
K004661,2024-07-05,C0279,法人,文具,クリアファイル（20枚）,1089,5,5444,埼玉,請求書払い
K000130,2024-07-05,C0110,法人,文具,ボールペン（10本）,1203,27,32474,大阪,請求書払い
K003658,2024-07-05,C0077,法人,文具,ノート（A4・5冊）,541,11,5950,東京,請求書払い
K002514,2024-07-05,C0231,法人,生活用品,紙コップ（100個）,3220,4,12879,福岡,クレジットカード
K003661,2024-07-05,C0221,個人,OA用品,トナーカートリッジ,1135,9,10218,東京,代金引換
K000275,2024-07-05,C0218,個人,OA用品,コピー用紙（A4・500枚）,1673,9,15058,埼玉,クレジットカード
K004630,2024-07-05,C0285,法人,生活用品,ゴミ袋（90L・50枚）,1572,2,3144,愛知,請求書払い
K001727,2024-07-05,C0273,個人,オフィス家具,オフィスチェア,1509,7,10566,東京,クレジットカード
K002495,2024-07-05,C0031,個人,オフィス家具,パーテーション,1023,4,4091,東京,クレジットカード
K004375,2024-07-06,C0296,個人,OA用品,トナーカートリッジ,1277,8,10216,東京,代金引換
K002303,2024-07-06,C0112,法人,文具,付箋セット,1429,5,7143,埼玉,請求書払い
K004737,2024-07-06,C0272,個人,OA用品,USBメモリ32GB,1827,1,1827,東京,クレジットカード
K002062,2024-07-06,C0271,個人,OA用品,コピー用紙（A4・500枚）,655,1,655,愛知,代金引換
K000633,2024-07-06,C0016,法人,文具,クリアファイル（20枚）,925,5,4624,東京,クレジットカード
K002270,2024-07-06,C0240,法人,文具,ボールペン（10本）,746,7,5224,東京,請求書払い
K001094,2024-07-06,C0226,個人,文具,クリアファイル（20枚）,661,5,3304,大阪,クレジットカード
K000173,2024-07-06,C0077,法人,OA用品,電卓,657,17,11169,神奈川,請求書払い
K004814,2024-07-06,C0062,法人,OA用品,LANケーブル（5m）,1481,5,7406,福岡,銀行振込
K002180,2024-07-06,C0042,個人,文具,クリアファイル（20枚）,1674,2,3349,北海道,クレジットカード
K001793,2024-07-06,C0194,法人,OA用品,電卓,1258,13,16359,愛知,請求書払い
K004502,2024-07-07,,法人,文具,ボールペン（10本）,2376,5,11882,大阪,請求書払い
